Branch Name,Company Name,SAP_CODE,Company Type,Brand,Part No,Part Description,Part Type,ASC_GOOD_STOCK,ASC_DEFECTIVE_STOCK,Engg Good Stock,Engg Defective Stock,Total Fresh Stock,Total Defective Stock,DAMAGE STOCK
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69534,MIX.TUBE BIG SPL/JUMBO ROYAL NEW/QUADR,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69535,JET 100 L-H SPL/JUMBO,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69547,MOTOR ASSEMBLY TYPH/SUPREME 05/07,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69549,FLEXIBLE HOSE TYPH/SUPREME 05/06,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69635,KNOB BLACK-PEB EDGE,PART,0,0,14,2,14,2,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69636,DIAL PLATE-PEB/PEP EDGE,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69642,DRIP TRAY-SMALL PEB/PEP EDGE-ROUND T,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69645,DRIP TRAY GASKET-PEB/PEP EDGE,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69655,KNOB PINK-PEP EDGE,PART,0,0,8,0,8,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69717,RING WASHER-BIG SPL/JUMBO GT,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69751,KNOB-GTM PLUS/NEW/SUP/GREY CLIP,PART,0,0,18,0,18,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69752,DIAL PLATE-GTM PLUS/NEW/JAG 08/JAG9,PART,0,1,3,0,3,1,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69764,ROTARY SWITCH-DEL/PLUS/PRO/ENDU/PRO/PRI,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69786,SPARK GENR 220V PHTG03/PHTD03/HSV,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69789,KNOB-PHTG 03/04 ES/HSV,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69792,BURNER BASE TOP-SMALL PHTG 03/04 ES,PART,0,0,4,0,4,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69793,BURNER-SMALL PHTG 03/04 ES,PART,0,0,2,0,2,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69795,BURNER BASE TOP-MEDIUM PHTG 03/04 ES,PART,0,0,1,0,1,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69796,BURNER-MEDIUM PHTG 03/04 ES,PART,0,0,1,0,1,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69798,BURNER BASE TOP-BIG PHTG 03/04 ES,PART,0,0,1,0,1,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69799,BURNER BIG PHTG 03/04/ES NEW TYPE VERS-4,PART,0,0,1,0,1,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69800,BURNER BIG-SMALL PLATE PHTG 03/04 ES,PART,0,0,2,0,2,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69802,JET-SMALL PHTG 03/04 ES,PART,0,0,2,0,2,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69803,JET-MEDIUM PHTG 04/03 ES,PART,0,0,3,0,3,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69811,IGNITION PIN-BIG PHTG 03/04 ES,PART,0,0,1,0,1,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69854,MOTOR COUPLER PEX 1.0/3.0/NUTRI2/IRI NM,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69855,JAR COUPLER PEX 1.0/PEX 3/NUTRI2/IRIS NM,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69856,JAR BASE W/BUSH ASLY NUTRI/PEX/INM,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69862,BUSH PLATE W/SS PL ASLY PEX1/3/NUT2/IR/F,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69863,MOTOR PLATER PEX 1.0/3.0/NUTR2/IR NM,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69864,MOTOR PLATE SCREW CAP PEX 1.0/3/NU2/IRN,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69865,MOTOR PLATE STICKER PEX 1/3/NUT2/IRI NM,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69869,MICRO SWITCH-PEX 1.0/PEX 3.0/NUT2/IR,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69870,DRY JAR PEX 1.0/ 3.0/NUTR2/IR NM/FUSION,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69871,CHUTNEY JAR PEX 1.0/3.0/NUTR2/IR NM/FUSI,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69901,BODY FRAME GTM 02 PLUS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,69902,BODY FRAME GTM 04 PLUS/JAG 08,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70003,MAIN PCB PIC 29.0,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70004,CONTROL PCB PIC 29.0,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70006,INDUCTION COIL PIC 16.0 PLUS/29.0,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70117,MIX.TUBE MED GTMC2/3/SS/SUP/JAD3B/PRI2B,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70118,RING WASHER SMALL-GTMC 02/03/SS/SUP/SUP,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70119,RING WASHER MED.GTMC 02/03/SS/SUP/SUPR,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70121,GLASS FOR GTMC/GTMP 02/SS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70125,BODY FRAME-GTM 02,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70126,BODY FRAME-GTMC 02,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70150,JAR COUPLER PARTNER FP/AMICA,PART,0,0,4,0,4,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70151,MOTOR COUPLER PARTNER FP/AMICA,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70152,MOTOR ASSEMBLY PARTNER FP/AMICA,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70153,GEAR BOX ASSEMBLY PARTNER FP/AMICA,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70158,MICROSWITCH PARTNER FP/AMICA,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70197,BODY FRAME GTM 04,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70205,MOTOR PERF/PLUS/ZEST/STACKO/JM2 750W/TER,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70232,MOTOR STRO/REG/IRS/PL/STR/ATL PL/MNZ750W,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70270,GLASS FOR PEBS-02 EDGE SCHOTT,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70272,GLASS FOR PEBS-04 EDGE SCHOTT,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70608,CHOKE FOR-GKH 600/900 PLUS,PART,0,0,1,0,1,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70634,BURNER-SMALL PHTG 03/04 ES-NEW,PART,0,0,2,0,2,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70648,MOTOR ASSLY PHM 2.0,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70653,SWITCH PHM 2.0,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70662,CONTROL PCB PIC 12.0 N V2/JEA 201,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70666,SS CONT. W HEATINGELEMENT PMC 1.0 PLUS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70668,VARIABLE THERMOSTAT KNOB PMC 1.0 PLUS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70669,VARIABLE THERMOSTAT PMC 1.0 PLUS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70670,MAIN BODY BOTTOM COVER PMC 1.0 PLUS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70671,POWER BASE BOTTOM COVER PMC 1.0 PLUS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70794,GEAR ASSLY PCTJ 03/PCTJ 04,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70795,MOTOR GEAR PCTJ 03/PCTJ 04,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70808,MOTOR PCTJ 04,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70875,JUICER JAR PEX 2.0/NUTRI MIX 1.0,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70876,JUICER JAR LID ASSLY PEX 2.0/NUTRI MIX 1,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70892,WET JAR ASSEMBLY-DELIGHT PLUS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70894,CHUTNEY JAR ASSEMBLY-DELIGHT PLUS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70952,KNOB GTB 02/03/04/SLEEK,PART,0,0,4,0,4,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70988,POWER CORD-SPLENDOR/RAPID,PART,0,0,1,0,1,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,70995,ALU. BUSH PLATE ASSLY-STYLO NEW T/SPLEN,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71029,JAR BASE-REGAL,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71033,WET JAR ASSLY-REGAL,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71034,DRY JAR ASSLY-REGAL,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71035,CHUTNEY JAR ASSLY-REGAL,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71036,JUICER EXTRACTOR JAR ASSLY-REGAL,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71100,PAN SUPPORT-PEB/PEP EDGE-SQUARE PIN,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71102,DRIP TRAY-MEDIUM PEB/PEP EDGE-SQUARE TYP,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71103,DRIP TRAY-JUMBO PEB/PEP EDGE-SQUARE TYPE,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71177,WET JAR ASSLY ATLAS PLUS/TURBO 750,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71179,CHUTNEY JAR ASSLY ATLAS PLUS/TURBO 750,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71242,GAS VALVE 39DEG W/O THREAD,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71243,GAS VALVE 39DEG W/O THREAD JUMBO,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71244,GAS VALVE SABAF JUMBO,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71295,GLASS W/FRAME PEBS-04 EDGE SCHOTT,PART,  ,0,0,0,  ,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71329,SWITCH KNOB PWG 07,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71330,DRUM LID PWG 07/VERNA/ULT PRO,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71331,DRUM ASLY PWG 07/ATL/VERNA/ULT PRO/ID250,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71333,SUBASLY W/O STONE ATL/7/G8SR.3883116,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71335,TOPLOCK NUT ATL/JWG1/PWG7/G8 SR.3883116,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71336,SS SPRING ATL/JWG1/PWG7/G8 SR.3883116,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71337,CENTRESHAFT ATL/PWG7/G8 SR.3883116/VERNA,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71339,BELT ATL/PWG7/G8 SR.3883116/VERNA,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71340,WHEELRING ATL/PWG7/G8 SR.3883116/VERNA,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71341,DRIVEWHEEL ASLY ATL/PWG7/G8 SR.3883116,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71342,RUBBER LEG PWG 07/ATLAS WG/VERNA/ULT PRO,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71346,TOP CUP PWG 08/09/10,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71349,DRUM ASSEMBLY ID238 PWG 08/09/10/PVG 2.0,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71350,ROLLER STONES SET PWG 08/09/10,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71351,SUB ASSLY W/O STONE PWG 08/09/10,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71353,TOP LOCK  NUT PWG 08,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71354,SS SPRING PWG 08/09/10,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71355,CENTRE SHAFT PWG 08/09/10,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71356,CENTRE SHAFT GROMMET PWG 08,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71358,MOTOR PWG 08,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71359,DRIVE WHEEL ASSEMBLY PWG 08 OLD TYPE,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71360,RUBBER LEG PWG 08,PART,0,0,4,0,4,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71362,GLASS FOR-GTM 02 PLUS NEW-DMT,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71364,GLASS FOR GTM 04 PLU/SQ NEW DMT 585X530,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71371,BODY FRAME-GTM 02 PLUS NEW,PART,0,0,0,1,0,1,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71376,BODY FRAME-GTM 04 PLUS NEW SS,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71393,MAIN PCB PIC 20.0 PLUS,PART,0,0,1,0,1,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71408,MOTOR TEZ/ORION 500 W,PART,0,0,0,1,0,1,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71477,MIX.TUBE MEDIUM DMT-GTM/IRIS PLUS 2/3 AI,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71478,MIX.TUBE BIG JUMBO DMT-ROYAL-GTM PLU,PART,1,0,0,0,1,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71480,JET 0.6 PEIZO GTM PLUS 02/03 AI,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71481,JET 0.7 PEIZO GTM PLUS 02/03 04 AI,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71493,GAS VALVE 39 DEG. PIEZO GTM/IRI PLUS 2/3,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71520,MIX.TUBE SMALL GTMC3N/SS/SUP/JAD/PRM DMT,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71521,MIX.TUBE MED GTMC2/3N/PRM DMT/JAG4/5,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71566,BOTTOM BODY PEX 3.0/IRIS NM/NUTRI M 2.0,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71568,MOTOR-PEX 3.0/IRIS NM/NUTRI M 2.0,PART,0,0,0,1,0,1,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71572,DRY JAR ASSLY-PEX 3.0/IRIS/NUTRI M 2.0,PART,0,0,0,0,0,0,0
"TTK PRESTIGE LTD, VIJAYAWADA",SRI SRINIVASA ENTERPRISES,1000025025,ASC,PRESTIGE,71573,CHUTNEY JAR ASSLY-PEX 3.0/IRIS NM/NUTR,PART,0,0,0,0,0,0,0
